SID	DID	Source	Destination	Passengers	Seats	Flights	Distance	Date	SPopulation	DPopulation
DHN	ATL	Dothan, AL	Atlanta, GA	47626	72660	1386	171	2008	141446	5385586
AUS	ATL	Austin, TX	Atlanta, GA	204530	246473	2393	813	2008	1654100	5385586
MCN	ATL	Macon, GA	Atlanta, GA	1423	16090	1341	79	2009	231576	5475213
DOV	ATL	Dover, DE	Atlanta, GA	0	0	2	626	2009	157741	5475213
DAL	ATL	Dallas, TX	Atlanta, GA	124	290	3	721	2009	12895230	5475213
JAX	ATL	Jacksonville, FL	Atlanta, GA	708635	901431	5655	270	2009	1328144	5475213
GPT	ATL	Gulfport, MS	Atlanta, GA	142947	182049	2526	352	2009	238772	5475213
BWI	ATL	Baltimore, MD	Atlanta, GA	696556	886431	6099	576	2009	2690886	5475213
BKL	ATL	Cleveland, OH	Atlanta, GA	0	251	2	564	2009	2091286	5475213
RIC	ATL	Richmond, VA	Atlanta, GA	417046	549203	4586	481	2009	1238187	5475213
TYS	ATL	Knoxville, TN	Atlanta, GA	160253	215541	3450	152	2009	699247	5475213
ABQ	ATL	Albuquerque, NM	Atlanta, GA	135814	156478	1017	1269	2009	857903	5475213
SWO	ATL	Stillwater, OK	Atlanta, GA	272	274	2	739	2009	79727	5475213
SBN	ATL	South Bend, IN	Atlanta, GA	37515	47232	942	566	2009	317538	5475213
GRR	ATL	Grand Rapids, MI	Atlanta, GA	57889	65116	1300	640	2009	778009	5475213
LEX	ATL	Lexington, KY	Atlanta, GA	110943	147383	2555	303	2009	470849	5475213
MHT	ATL	Manchester, NH	Atlanta, GA	22000	25344	361	952	2009	405906	5475213
DCA	AGS	Washington, DC	Augusta, GA	388	516	3	468	1990	8270942	438374
ATL	AGS	Atlanta, GA	Augusta, GA	144783	263437	2451	143	1991	3163883	450387
HOU	AGS	Houston, TX	Augusta, GA	35	98	1	826	1991	3888584	450387
CMH	AGS	Columbus, OH	Augusta, GA	2	108	1	459	1991	1430345	450387
PNS	AGS	Pensacola, FL	Augusta, GA	99	142	1	366	1991	351715	450387
CAE	AGS	Columbia, SC	Augusta, GA	170	502	4	63	1992	567439	463337
CHS	AGS	Charleston, SC	Augusta, GA	78	142	1	116	1993	534324	464172
TLH	AGS	Tallahassee, FL	Augusta, GA	92	208	2	248	1993	276655	464172
ROA	AGS	Roanoke, VA	Augusta, GA	25	30	1	295	1994	274974	469218
VLD	AGS	Valdosta, GA	Augusta, GA	22	30	1	194	1995	107338	473422
SAV	AGS	Savannah, GA	Augusta, GA	60	142	1	96	1995	278793	473422
CHS	AGS	Charleston, SC	Augusta, GA	88	183	1	116	1996	522700	473714
ROA	AGS	Roanoke, VA	Augusta, GA	23	30	1	295	1996	276666	473714
CAE	AGS	Columbia, SC	Augusta, GA	378	568	4	63	1997	602997	477413
SNA	AGS	Santa Ana, CA	Augusta, GA	68	180	1	2062	1997	11791730	477413
CLT	AGS	Charlotte, NC	Augusta, GA	140	142	1	140	1997	1194105	477413
RIC	AGS	Richmond, VA	Augusta, GA	142	142	1	387	1997	1035353	477413
FLL	AGS	Fort Lauderdale, FL	Augusta, GA	456	456	2	514	1997	4623697	477413
FLO	AGS	Florence, SC	Augusta, GA	21	30	1	141	1998	191016	480764
PIT	AGS	Pittsburgh, PA	Augusta, GA	127	142	1	501	1998	2418452	480764
ILM	AGS	Wilmington, NC	Augusta, GA	35	60	2	242	1998	257649	480764
MCO	AGS	Orlando, FL	Augusta, GA	140	291	2	342	1999	1535004	484043
FAY	AGS	Fayetteville, NC	Augusta, GA	9	66	1	209	1999	314974	484043
JAX	AGS	Jacksonville, FL	Augusta, GA	139	142	1	199	1999	1077513	484043
DAY	AGS	Dayton, OH	Augusta, GA	130	142	1	467	2000	848093	500235
SAV	AGS	Savannah, GA	Augusta, GA	14	183	1	96	2000	293668	500235
SAT	AGS	San Antonio, TX	Augusta, GA	132	142	1	1009	2000	1719262	500235
ALB	AGS	Albany, NY	Augusta, GA	149	149	1	784	2001	829490	502964
NQA	AGS	Memphis, TN	Augusta, GA	77	170	1	472	2001	1216654	502964
BHM	AGS	Birmingham, AL	Augusta, GA	148	149	1	277	2001	1060335	502964
DFW	AGS	Dallas, TX	Augusta, GA	201	252	1	874	2002	10953156	506413
BOS	AGS	Boston, MA	Augusta, GA	323	349	2	861	2002	8918022	506413
ELP	AGS	El Paso, TX	Augusta, GA	28	130	1	1425	2002	688771	506413
PVD	AGS	Providence, RI	Augusta, GA	128	148	1	816	2004	1616874	514331
PBI	AGS	West Palm Beach, FL	Augusta, GA	139	142	1	474	2004	5362678	514331
ACY	AGS	Atlantic City, NJ	Augusta, GA	1269	1464	12	588	2004	266015	514331
BOS	AGS	Boston, MA	Augusta, GA	12	50	1	861	2005	8917782	517352
BHM	AGS	Birmingham, AL	Augusta, GA	111	142	1	277	2005	1090441	517352
DCA	AGS	Washington, DC	Augusta, GA	136	192	2	468	2005	10458534	517352
PWM	AGS	Portland, ME	Augusta, GA	56	70	1	948	2006	512073	523038
RIC	AGS	Richmond, VA	Augusta, GA	142	142	1	387	2006	1195634	523038
ATW	AGS	Appleton, WI	Augusta, GA	82	148	2	830	2006	216284	523038
OAK	AGS	Oakland, CA	Augusta, GA	132	150	1	2270	2006	4162783	523038
ERI	AGS	Erie, PA	Augusta, GA	3	7	1	609	2006	279929	523038
LAX	AGS	Los Angeles, CA	Augusta, GA	173	183	1	2090	2006	25427320	523038
GRR	AGS	Grand Rapids, MI	Augusta, GA	45	50	1	684	2006	770744	523038
JAX	AGS	Jacksonville, FL	Augusta, GA	642	937	6	199	2006	1279132	523038
SFO	AGS	San Francisco, CA	Augusta, GA	248	250	1	2280	2007	8404372	529045
GRK	AGS	Killeen, TX	Augusta, GA	103	173	1	942	2007	371643	529045
ROA	AGS	Roanoke, VA	Augusta, GA	36	50	1	295	2007	296975	529045
ILM	AGS	Wilmington, NC	Augusta, GA	96	100	2	242	2007	339517	529045
MSY	AGS	New Orleans, LA	Augusta, GA	128	130	1	541	2008	1168547	534612
RIC	AGS	Richmond, VA	Augusta, GA	209	212	2	387	2008	1227115	534612
SAV	AGS	Savannah, GA	Augusta, GA	155	192	2	96	2008	334562	534612
ATL	AGS	Atlanta, GA	Augusta, GA	95435	131424	2364	143	2008	5385586	534612
SFB	AGS	Orlando, FL	Augusta, GA	380	728	6	319	2008	2060968	534612
GPT	AGS	Gulfport, MS	Augusta, GA	106	130	1	465	2008	236155	534612
CVG	AGS	Cincinnati, OH	Augusta, GA	44	100	2	420	2008	2158643	534612
DCA	AGS	Washington, DC	Augusta, GA	289	334	3	468	2009	10952482	539154
SAV	AGS	Savannah, GA	Augusta, GA	671	1158	9	96	2009	343092	539154
SFB	AGS	Orlando, FL	Augusta, GA	211	488	4	319	2009	2082421	539154
CAK	AGS	Akron, OH	Augusta, GA	69	70	1	521	2009	699935	539154
ATL	AGS	Atlanta, GA	Augusta, GA	116550	156882	3068	143	2009	5475213	539154
RKD	AUG	Rockland, ME	Augusta, ME	0	10184	536	39	2006	40901	120633
BOS	AUG	Boston, MA	Augusta, ME	3985	11058	582	148	2007	9007842	120751
IAD	BKW	Washington, DC	Beckley, WV	1512	1725	90	215	2005	10458534	78526
CRW	BKW	Charleston, WV	Beckley, WV	4	160	1	48	2008	303331	78730
STC	BJI	St. Cloud, MN	Bemidji, MN	248	748	22	142	1999	164913	39210
MKE	BJI	Milwaukee, WI	Bemidji, MN	0	84	1	466	2003	1528417	41620
BRD	BJI	Brainerd, MN	Bemidji, MN	0	3	3	86	2007	90247	43237
GFK	VWL	Grand Forks, ND	Bemidji, MN	0	0	263	118	2008	97261	43782
FSD	BJI	Sioux Falls, SD	Bemidji, MN	0	56	1	285	2009	238122	44350
HLN	BZN	Helena, MT	Bozeman, MT	6	18	1	69	1991	56381	52304
GEG	BZN	Spokane, WA	Bozeman, MT	2768	5724	318	328	1991	372019	52304
IDA	BZN	Idaho Falls, ID	Bozeman, MT	87	107	1	163	1993	96243	55950
GEG	BZN	Spokane, WA	Bozeman, MT	9220	22242	1105	328	1995	401315	59293
MSO	BZN	Missoula, MT	Bozeman, MT	10899	26262	244	160	1995	87343	59293
TWF	BZN	Twin Falls, ID	Bozeman, MT	2	18	1	281	1996	77731	60169
JAC	BZN	Jackson, WY	Bozeman, MT	2544	7285	235	152	1996	18704	60169
BIL	BZN	Billings, MT	Bozeman, MT	22724	65438	524	126	1996	134776	60169
IDA	BZN	Idaho Falls, ID	Bozeman, MT	180	256	2	163	1997	99145	61220
BTM	BZN	Butte, MT	Bozeman, MT	15205	40402	586	65	2000	34520	68369
BIL	BZN	Billings, MT	Bozeman, MT	266	454	4	126	2001	140245	70196
BOS	BZN	Boston, MA	Bozeman, MT	0	154	1	1991	2002	8918022	72000
GEG	BZN	Spokane, WA	Bozeman, MT	31	70	1	328	2002	427045	72000
MOB	BZN	Mobile, AL	Bozeman, MT	150	173	1	1614	2003	397707	74723
MFR	BZN	Medford, OR	Bozeman, MT	200	240	2	628	2003	189469	74723
IDA	BZN	Idaho Falls, ID	Bozeman, MT	0	50	1	163	2004	109171	77439
IND	BZN	Indianapolis, IN	Bozeman, MT	294	700	4	1326	2004	1622935	77439
LAX	BZN	Los Angeles, CA	Bozeman, MT	263	560	8	902	2005	25522350	80708
ILN	BZN	Wilmington, OH	Bozeman, MT	0	0	2	1449	2005	42063	80708
SNA	BZN	Santa Ana, CA	Bozeman, MT	5	8	1	908	2006	12713660	84498
ORD	BZN	Chicago, IL	Bozeman, MT	22623	29840	453	1186	2007	18903872	87300
ATL	BZN	Atlanta, GA	Bozeman, MT	8404	10364	61	1641	2007	5267527	87300
IDA	BZN	Idaho Falls, ID	Bozeman, MT	6204	11330	152	163	2007	119210	87300
ABQ	BZN	Albuquerque, NM	Bozeman, MT	82	120	1	779	2007	834685	87300
SEA	BZN	Seattle, WA	Bozeman, MT	34116	44590	597	543	2007	6614720	87300
ICT	BZN	Wichita, KS	Bozeman, MT	0	132	2	903	2007	595342	87300
PDX	BZN	Portland, OR	Bozeman, MT	117	136	1	553	2008	2203745	89812
MSP	BZN	Minneapolis, MN	Bozeman, MT	89300	117310	876	874	2008	3237612	89812
DTW	BZN	Detroit, MI	Bozeman, MT	1696	2356	19	1401	2008	8847562	89812
LAS	BZN	Las Vegas, NV	Bozeman, MT	2841	3450	23	701	2008	1879093	89812
BIL	BZN	Billings, MT	Bozeman, MT	295	565	8	126	2008	152320	89812
FAT	BZN	Fresno, CA	Bozeman, MT	0	50	1	764	2009	915267	90343
ORD	BZN	Chicago, IL	Bozeman, MT	21036	25368	265	1186	2009	19161134	90343
LAN	BZN	Lansing, MI	Bozeman, MT	98	136	1	1328	2009	453603	90343
SLC	BZN	Salt Lake City, UT	Bozeman, MT	76993	96172	1800	347	2009	1130293	90343
SFO	BUF	San Francisco, CA	Buffalo, NY	231	330	2	2309	1990	7436126	1190154
LAS	BUF	Las Vegas, NV	Buffalo, NY	208	292	2	1987	1990	754581	1190154
DCA	BUF	Washington, DC	Buffalo, NY	75370	134841	1075	296	1990	8270942	1190154
IAD	BUF	Washington, DC	Buffalo, NY	49913	108560	970	284	1990	8270942	1190154
PVD	BUF	Providence, RI	Buffalo, NY	3	142	1	383	1991	1511102	1191010
PHL	BUF	Philadelphia, PA	Buffalo, NY	111345	176645	1426	279	1991	10917452	1191010
ACY	BUF	Atlantic City, NJ	Buffalo, NY	343	375	3	323	1991	227376	1191010
JFK	BUF	New York, NY	Buffalo, NY	916	4014	57	301	1992	33861848	1191586
BDL	BUF	Hartford, CT	Buffalo, NY	24027	62600	599	317	1992	1118409	1191586
DTW	BUF	Detroit, MI	Buffalo, NY	92514	194816	1778	240	1992	8653794	1191586
ALB	BUF	Albany, NY	Buffalo, NY	22614	60596	566	251	1993	826194	1190660
LGA	BUF	New York, NY	Buffalo, NY	176035	338577	3143	292	1993	34026518	1190660
RIC	BUF	Richmond, VA	Buffalo, NY	19	206	2	382	1993	992418	1190660
MSP	BUF	Minneapolis, MN	Buffalo, NY	7528	12275	122	734	1994	2690359	1186544
MIA	BUF	Miami, FL	Buffalo, NY	128	150	1	1185	1994	8746902	1186544
STL	BUF	St. Louis, MO	Buffalo, NY	63	104	1	674	1994	2624554	1186544
PVD	BUF	Providence, RI	Buffalo, NY	93	100	1	383	1994	1504363	1186544
RDU	BUF	Raleigh, NC	Buffalo, NY	17799	23284	167	487	1994	625446	1186544
ATL	BUF	Atlanta, GA	Buffalo, NY	87889	148841	1078	712	1995	3548667	1180896
IND	BUF	Indianapolis, IN	Buffalo, NY	42	95	1	451	1995	1389955	1180896
PIT	BUF	Pittsburgh, PA	Buffalo, NY	97955	172109	1443	186	1995	2460192	1180896
ROC	BUF	Rochester, NY	Buffalo, NY	13900	46885	557	55	1995	1024096	1180896
PWM	BUF	Portland, ME	Buffalo, NY	80	126	1	428	1995	451241	1180896
LGA	BUF	New York, NY	Buffalo, NY	137733	223842	1962	292	1996	34380072	1173001
IAD	BUF	Washington, DC	Buffalo, NY	86	109	1	284	1996	8857302	1173001
BDL	BUF	Hartford, CT	Buffalo, NY	185	244	2	317	1996	1107497	1173001
SFO	BUF	San Francisco, CA	Buffalo, NY	84	126	1	2309	1997	7885792	1162332
CMH	BUF	Columbus, OH	Buffalo, NY	61	201	3	296	1997	1525094	1162332
AVP	BUF	Scranton, PA	Buffalo, NY	103	110	1	190	1997	557015	1162332
MSP	BUF	Minneapolis, MN	Buffalo, NY	14472	19694	196	734	1997	2795024	1162332
IAD	BUF	Washington, DC	Buffalo, NY	112	219	2	284	1997	8966798	1162332
EWR	BUF	Newark, NJ	Buffalo, NY	129915	213228	2104	282	1997	17264316	1162332
ORH	BUF	Worcester, MA	Buffalo, NY	0	0	1	353	1998	730769	1151490
ROC	BUF	Rochester, NY	Buffalo, NY	10439	41831	372	55	1998	1020109	1151490
LGA	BUF	New York, NY	Buffalo, NY	152963	238314	1938	292	1998	34683010	1151490
MSP	BUF	Minneapolis, MN	Buffalo, NY	17014	23710	234	734	1998	2830434	1151490
BOS	BUF	Boston, MA	Buffalo, NY	48331	104893	897	396	1998	8506878	1151490
DFW	BUF	Dallas, TX	Buffalo, NY	228	278	2	1212	1998	9475022	1151490
AVP	BUF	Scranton, PA	Buffalo, NY	32	108	1	190	1999	547818	1142121
IND	BUF	Indianapolis, IN	Buffalo, NY	65	408	4	451	1999	1456455	1142121
BDL	BUF	Hartford, CT	Buffalo, NY	95	100	1	317	1999	1113800	1142121
CMH	BUF	Columbus, OH	Buffalo, NY	9	108	1	296	1999	1562409	1142121
DTW	BUF	Detroit, MI	Buffalo, NY	113356	194595	2013	240	1999	8962394	1142121
MDT	BUF	Harrisburg, PA	Buffalo, NY	0	0	1	215	2000	509454	1169159
DAY	BUF	Dayton, OH	Buffalo, NY	5	400	4	354	2000	848093	1169159
MCO	BUF	Orlando, FL	Buffalo, NY	13549	18199	133	1011	2000	1656835	1169159
CLT	BUF	Charlotte, NC	Buffalo, NY	113963	141152	1082	546	2000	1340417	1169159
MIA	BUF	Miami, FL	Buffalo, NY	19	420	3	1185	2001	10240512	1163528
DFW	BUF	Dallas, TX	Buffalo, NY	19682	22962	178	1212	2001	10709246	1163528
BUF	BUF	Buffalo, NY	Buffalo, NY	0	0	0	0	2001	1163528	1163528
LAS	BUF	Las Vegas, NV	Buffalo, NY	42712	47950	350	1987	2001	1456549	1163528
LGA	BUF	New York, NY	Buffalo, NY	111779	224608	2302	292	2001	36980058	1163528
JFK	BUF	New York, NY	Buffalo, NY	217382	319137	3002	301	2001	36980058	1163528
PWM	BUF	Portland, ME	Buffalo, NY	20	37	1	428	2001	495448	1163528
MYR	BUF	Myrtle Beach, SC	Buffalo, NY	2524	4200	35	639	2001	201918	1163528
FLL	BUF	Fort Lauderdale, FL	Buffalo, NY	100	137	1	1166	2001	5120256	1163528
MSN	BUF	Madison, WI	Buffalo, NY	0	50	1	537	2001	511777	1163528
CMH	BUF	Columbus, OH	Buffalo, NY	5	1134	9	296	2001	1642112	1163528
RDU	BUF	Raleigh, NC	Buffalo, NY	117	480	5	487	2002	863488	1158368
IND	BUF	Indianapolis, IN	Buffalo, NY	2	126	2	451	2002	1578239	1158368
ITH	BUF	Ithaca, NY	Buffalo, NY	0	0	1	120	2002	98393	1158368
ALB	BUF	Albany, NY	Buffalo, NY	7566	17777	616	251	2002	833752	1158368
FLL	BUF	Fort Lauderdale, FL	Buffalo, NY	287	533	3	1166	2002	5212602	1158368
TVC	BUF	Traverse City, MI	Buffalo, NY	72	110	1	364	2002	136138	1158368
MKE	BUF	Milwaukee, WI	Buffalo, NY	0	116	1	464	2002	1521102	1158368
JST	BUF	Johnstown, PA	Buffalo, NY	0	122	1	181	2003	148710	1154212
JFK	BUF	New York, NY	Buffalo, NY	250638	294685	1831	301	2003	37342640	1154212
MSP	BUF	Minneapolis, MN	Buffalo, NY	55224	69818	678	734	2003	3078253	1154212
LAX	BUF	Los Angeles, CA	Buffalo, NY	186	292	2	2217	2003	25434866	1154212
WGO	BUF	Winchester, VA	Buffalo, NY	0	0	2	264	2003	110341	1154212
MCI	BUF	Kansas City, MO	Buffalo, NY	645	913	7	870	2003	1912368	1154212
CID	BUF	Cedar Rapids, IA	Buffalo, NY	145	173	1	667	2003	243094	1154212
GRR	BUF	Grand Rapids, MI	Buffalo, NY	0	0	1	345	2003	759978	1154212
ROA	BUF	Roanoke, VA	Buffalo, NY	0	122	1	393	2003	289522	1154212
MEM	BUF	Memphis, TN	Buffalo, NY	0	0	257	813	2003	1238075	1154212
BGM	BUF	Binghamton, NY	Buffalo, NY	89	777	21	150	2003	249645	1154212
MKE	BUF	Milwaukee, WI	Buffalo, NY	0	60	2	465	2003	1528417	1154212
PIT	BUF	Pittsburgh, PA	Buffalo, NY	90436	158495	1429	186	2003	2400193	1154212
SLN	BUF	Salina, KS	Buffalo, NY	0	0	1	1029	2003	59829	1154212
DAL	BUF	Dallas, TX	Buffalo, NY	37	56	1	1206	2003	11164066	1154212
ERI	BUF	Erie, PA	Buffalo, NY	41	50	1	95	2003	282200	1154212
SCE	BUF	State College, PA	Buffalo, NY	24	50	1	151	2003	140606	1154212
FLL	BUF	Fort Lauderdale, FL	Buffalo, NY	295	494	3	1166	2004	5362678	1148714
COS	BUF	Colorado Springs, CO	Buffalo, NY	173	346	2	1384	2004	579810	1148714
BKL	BUF	Cleveland, OH	Buffalo, NY	29	63	1	180	2004	2128958	1148714
IND	BUF	Indianapolis, IN	Buffalo, NY	181	415	156	451	2004	1622935	1148714
TPA	BUF	Tampa, FL	Buffalo, NY	8869	15892	116	1054	2004	2578104	1148714
MKE	BUF	Milwaukee, WI	Buffalo, NY	0	116	1	465	2004	1533932	1148714
PIT	BUF	Pittsburgh, PA	Buffalo, NY	33852	50014	1324	186	2005	2372328	1139328
GDC	BUF	Greenville, SC	Buffalo, NY	0	0	15	597	2005	590654	1139328
FSM	BUF	Fort Smith, AR	Buffalo, NY	0	0	1	988	2005	282427	1139328
MDT	BUF	Harrisburg, PA	Buffalo, NY	0	0	1	215	2005	520431	1139328
PHL	BUF	Philadelphia, PA	Buffalo, NY	117918	200360	2574	279	2005	11701242	1139328
BDL	BUF	Hartford, CT	Buffalo, NY	11664	27202	788	317	2005	1178556	1139328
GPT	BUF	Gulfport, MS	Buffalo, NY	0	120	1	1036	2005	256655	1139328
RDU	BUF	Raleigh, NC	Buffalo, NY	94	356	4	487	2005	953157	1139328
MRC	BUF	Columbia, TN	Buffalo, NY	0	0	1	681	2005	75639	1139328
YIP	BUF	Detroit, MI	Buffalo, NY	0	0	29	249	2005	8988796	1139328
GAD	BUF	Gadsden, AL	Buffalo, NY	0	0	1	735	2005	102602	1139328
GYY	BUF	Gary, IN	Buffalo, NY	0	0	2	454	2005	9362080	1139328
DFW	BUF	Dallas, TX	Buffalo, NY	15490	17324	247	1212	2006	11998822	1130913
BOS	BUF	Boston, MA	Buffalo, NY	79130	128944	2022	396	2006	8946954	1130913
MCE	BUF	Merced, CA	Buffalo, NY	0	56	1	2224	2006	240516	1130913
FLL	BUF	Fort Lauderdale, FL	Buffalo, NY	617	1060	9	1166	2006	5466743	1130913
GDC	BUF	Greenville, SC	Buffalo, NY	0	0	1	597	2006	602989	1130913
CLE	BUF	Cleveland, OH	Buffalo, NY	51839	75159	1510	192	2006	2106336	1130913
AVL	BUF	Asheville, NC	Buffalo, NY	0	122	1	557	2006	397918	1130913
ILN	BUF	Wilmington, OH	Buffalo, NY	0	0	248	357	2006	42837	1130913
MSN	BUF	Madison, WI	Buffalo, NY	117	141	1	537	2006	547093	1130913
ATL	BUF	Atlanta, GA	Buffalo, NY	305802	387837	3779	712	2006	5119641	1130913
MHT	BUF	Manchester, NH	Buffalo, NY	74	230	3	370	2007	402731	1125965
BGM	BUF	Binghamton, NY	Buffalo, NY	39	84	2	150	2007	245380	1125965
ROC	BUF	Rochester, NY	Buffalo, NY	622	1649	32	55	2007	1031485	1125965
DFW	BUF	Dallas, TX	Buffalo, NY	255	312	2	1212	2007	12313304	1125965
SLC	BUF	Salt Lake City, UT	Buffalo, NY	147	252	2	1710	2007	1092594	1125965
MEM	BUF	Memphis, TN	Buffalo, NY	0	173	256	813	2007	1290610	1125965
LGA	BUF	New York, NY	Buffalo, NY	95536	125623	2813	292	2007	37802334	1125965
LAX	BUF	Los Angeles, CA	Buffalo, NY	324	419	3	2217	2007	25385206	1125965
LIT	BUF	Little Rock, AR	Buffalo, NY	0	0	1	920	2008	675921	1124055
RWI	BUF	Rocky Mount, NC	Buffalo, NY	0	0	3	491	2008	146524	1124055
BOS	BUF	Boston, MA	Buffalo, NY	113716	153111	2229	396	2008	9089410	1124055
DAY	BUF	Dayton, OH	Buffalo, NY	125	168	1	354	2008	837036	1124055
BUF	BUF	Buffalo, NY	Buffalo, NY	181	275	5	0	2008	1124055	1124055
LAS	BUF	Las Vegas, NV	Buffalo, NY	71294	80504	587	1987	2008	1879093	1124055
BTV	BUF	Burlington, VT	Buffalo, NY	1	37	1	299	2008	207028	1124055
CLE	BUF	Cleveland, OH	Buffalo, NY	47382	60681	1275	192	2008	2094051	1124055
ACY	BUF	Atlantic City, NJ	Buffalo, NY	2511	3644	30	323	2008	270609	1124055
SCE	BUF	State College, PA	Buffalo, NY	0	173	1	151	2008	145550	1124055
ROA	BUF	Roanoke, VA	Buffalo, NY	0	120	1	393	2008	298920	1124055
ADS	BUF	Dallas, TX	Buffalo, NY	0	0	1	1200	2009	12895230	1123804
ELM	BUF	Elmira, NY	Buffalo, NY	30	113	2	108	2009	88331	1123804
MIA	BUF	Miami, FL	Buffalo, NY	0	173	1	1185	2009	11094102	1123804
SLC	BUF	Salt Lake City, UT	Buffalo, NY	305	334	2	1710	2009	1130293	1123804
STL	BUF	St. Louis, MO	Buffalo, NY	57	205	2	674	2009	2828990	1123804
AEX	BUF	Alexandria, LA	Buffalo, NY	74	324	2	1103	2009	154101	1123804
PVD	BUF	Providence, RI	Buffalo, NY	272	528	3	383	2009	1600642	1123804
TYS	BUF	Knoxville, TN	Buffalo, NY	0	122	1	566	2009	699247	1123804
ABE	BUF	Allentown, PA	Buffalo, NY	6	50	1	232	2009	816012	1123804
CLE	ORD	Cleveland, OH	Chicago, IL	386602	857865	5390	316	1990	2103367	16395048
SAT	ORD	San Antonio, TX	Chicago, IL	152253	255991	1907	1041	1990	1410627	16395048
LAX	ORD	Los Angeles, CA	Chicago, IL	1023797	1642525	7567	1744	1990	22585772	16395048
DCA	MDW	Washington, DC	Chicago, IL	132772	258429	2600	601	1990	8270942	16395048
LIT	ORD	Little Rock, AR	Chicago, IL	284	709	6	552	1990	535979	16395048
SBN	MDW	South Bend, IN	Chicago, IL	32	122	1	74	1990	297005	16395048
FLL	MDW	Fort Lauderdale, FL	Chicago, IL	67970	94950	840	1166	1990	4074690	16395048
CHS	ORD	Charleston, SC	Chicago, IL	55589	87860	643	760	1990	509032	16395048
MKE	ORD	Milwaukee, WI	Chicago, IL	276023	633581	4953	67	1990	1434279	16395048
AUS	ORD	Austin, TX	Chicago, IL	106583	192956	1510	972	1990	850619	16395048
TOL	ORD	Toledo, OH	Chicago, IL	45811	87508	1582	214	1990	654426	16395048
CMH	MDW	Columbus, OH	Chicago, IL	50000	127028	1321	284	1990	1410167	16395048
CAE	ORD	Columbia, SC	Chicago, IL	27738	43644	364	667	1991	560556	16550288
PHX	ORD	Phoenix, AZ	Chicago, IL	565152	720378	4609	1440	1991	2302011	16550288
MEM	MDW	Memphis, TN	Chicago, IL	2791	10729	111	480	1991	1080613	16550288
PBI	MDW	West Palm Beach, FL	Chicago, IL	38098	61406	519	1128	1991	4156265	16550288
SJC	ORD	San Jose, CA	Chicago, IL	289975	473973	2934	1829	1991	1545325	16550288
SAV	ORD	Savannah, GA	Chicago, IL	34068	49791	362	773	1991	262045	16550288
ANC	ORD	Anchorage, AK	Chicago, IL	31736	39188	396	2846	1991	277177	16550288
LAX	ORD	Los Angeles, CA	Chicago, IL	1010106	1547204	7503	1744	1991	22754058	16550288
ABQ	ORD	Albuquerque, NM	Chicago, IL	90305	130530	977	1118	1991	612738	16550288
YNG	ORD	Youngstown, OH	Chicago, IL	117	800	8	378	1991	614503	16550288
GSO	ORD	Greensboro, NC	Chicago, IL	60275	133465	1087	590	1991	548939	16550288
MDT	ORD	Harrisburg, PA	Chicago, IL	148719	360378	2681	594	1991	480880	16550288
BHM	ORD	Birmingham, AL	Chicago, IL	209	782	7	584	1991	968764	16550288
EWR	ORD	Newark, NJ	Chicago, IL	729545	1456429	8770	719	1991	16874842	16550288
BOS	ORD	Boston, MA	Chicago, IL	663956	1183875	6003	867	1991	8227986	16550288
EKO	ORD	Elko, NV	Chicago, IL	190	367	3	1445	1992	38698	16720340
FAR	ORD	Fargo, ND	Chicago, IL	18838	46452	479	557	1992	157539	16720340
CWA	ORD	Wausau, WI	Chicago, IL	56804	112621	2389	213	1992	118040	16720340
SYR	ORD	Syracuse, NY	Chicago, IL	187780	384845	2928	607	1992	668696	16720340
MCO	MDW	Orlando, FL	Chicago, IL	87100	128703	1070	989	1992	1303224	16720340
HNL	ORD	Honolulu, HI	Chicago, IL	218819	259477	829	4243	1992	857884	16720340
ANB	ORD	Anniston, AL	Chicago, IL	0	100	1	589	1992	115749	16720340
CYS	ORD	Cheyenne, WY	Chicago, IL	65	100	1	877	1992	75326	16720340
PHL	ORD	Philadelphia, PA	Chicago, IL	534624	999629	6535	678	1992	10934282	16720340
SNA	ORD	Santa Ana, CA	Chicago, IL	332249	458527	2406	1726	1992	11505204	16720340
LEX	ORD	Lexington, KY	Chicago, IL	57024	103400	1034	323	1992	359365	16720340
PVD	ORD	Providence, RI	Chicago, IL	187651	343666	2623	849	1992	1507673	16720340
CVG	ORD	Cincinnati, OH	Chicago, IL	321818	695886	5750	264	1992	1888933	16720340
HSV	ORD	Huntsville, AL	Chicago, IL	51700	102523	885	510	1992	312003	16720340
CRW	ORD	Charleston, WV	Chicago, IL	142	800	8	416	1992	310647	16720340
CHS	ORD	Charleston, SC	Chicago, IL	30694	53523	367	760	1992	532073	16720340
EVV	ORD	Evansville, IN	Chicago, IL	45121	86195	1772	273	1992	328473	16720340
BTV	ORD	Burlington, VT	Chicago, IL	70314	119513	894	763	1992	180640	16720340
IND	MDW	Indianapolis, IN	Chicago, IL	72515	141082	1121	162	1992	1337172	16720340
IAD	ORD	Washington, DC	Chicago, IL	292695	553605	2379	589	1992	8474182	16720340
SAT	ORD	San Antonio, TX	Chicago, IL	145717	227835	1697	1041	1992	1462319	16720340
OAK	ORD	Oakland, CA	Chicago, IL	149637	228985	1443	1835	1993	3817791	16876600
MKG	ORD	Muskegon, MI	Chicago, IL	26429	56581	1312	118	1993	162565	16876600
